1615777446.0316677,69.98,33.5
1615777506.4017098,69.8,33.8
1615777566.7517464,69.62,33.9
1615777627.0718787,69.62,34.0
1615777687.391678,69.44,33.9
1615777747.711689,69.25999999999999,34.1
1615777868.3515966,69.25999999999999,34.1
1615777928.721634,69.25999999999999,34.2
1615777989.0718372,69.08,34.3
1615778049.3917565,69.08,34.3
1615778109.711591,69.08,34.1
1615778170.0319552,69.08,34.1
1615778230.3518655,68.9,34.2
1615778351.0316467,68.9,34.2
1615778411.3718479,68.9,34.3
1615778532.0816407,68.72,34.8
1615778592.4116828,68.9,34.5
1615778713.101767,68.72,34.1
1615778773.4717274,68.9,34.2
1615778894.1619484,68.72,34.3
1615778954.501735,68.72,34.7
1615779075.2416902,68.54,34.6
1615779135.5716183,68.54,34.6
1615779195.9117537,68.54,34.5
1615779256.2717123,68.54,34.6
1615779316.621668,68.36,34.5
1615779376.9915895,68.36,34.4
1615779437.361705,68.36,34.3
1615779497.7320666,68.36,34.3
1615779558.1016192,68.36,34.5
1615779618.4716856,68.36,34.1
1615779678.7915711,68.18,34.3
1615779739.161528,68.18,34.4
1615779799.5316298,68.18,34.2
1615779859.8817441,68.18,34.2
1615779980.5617132,68.18,34.3
1615780040.911993,68.0,34.3
1615780101.2318807,68.0,34.4
1615780161.5515766,68.0,34.5
1615780221.9115891,68.0,34.4
1615780342.6019979,68.0,34.2
1615780402.9316702,68.0,34.3
1615780583.9816868,67.82,34.2
1615780704.7215993,67.82,34.0
1615780765.0916862,67.82,34.2
1615780825.4615839,67.82,34.2
1615780885.8317165,67.82,34.1
1615780946.1616678,67.64,34.3
1615781006.531896,67.82,34.1
1615781127.2315788,67.64,34.0
1615781187.6016123,67.64,34.0
1615781247.9716885,67.64,34.2
1615781368.6617296,67.64,34.1
1615781489.4017205,67.46,34.0
1615781549.7720587,67.46,34.1
1615781610.101721,67.46,33.8
1615781670.4316335,67.46,34.0
1615781791.1515932,67.46,33.7
1615781851.5216508,67.46,33.9
1615781911.8916812,67.28,33.8
1615781972.2617388,67.28,34.0
1615782032.6316319,67.28,33.9
1615782092.9516196,67.28,34.0
1615782153.321719,67.28,34.2
1615782213.6617193,67.1,33.9
1615782274.031554,67.28,33.9
1615782334.4016962,67.28,34.0
1615782394.7216659,67.1,34.1
1615782455.0917106,67.1,34.0
1615782515.411482,67.1,34.0
1615782575.741739,67.1,34.0
1615782696.481711,66.92,34.0
1615782756.8519733,66.92,33.9
1615782877.5517013,66.92,33.8
1615782998.2616885,66.92,33.7
1615783118.9119122,66.74000000000001,34.1
1615783179.2817125,66.74000000000001,34.1
1615783239.6516984,66.74000000000001,33.8
1615783360.3924668,66.74000000000001,33.7
1615783420.7617288,66.74000000000001,33.9
1615783541.4716594,66.74000000000001,34.0
1615783601.8016934,66.74000000000001,33.8
1615783662.1620984,66.74000000000001,33.7
1615783782.8919783,66.74000000000001,33.9
1615783843.2318985,66.56,34.0
1615783903.551844,66.56,33.9
1615784024.1915622,66.56,33.7
1615784084.5117888,66.56,33.8
1615784205.201813,66.56,33.7
1615784265.571681,66.38,33.8
1615784325.9115398,66.38,33.8
1615784386.2817388,66.38,33.8
1615784446.6325755,66.38,34.0
1615784507.0016968,66.74000000000001,33.9
1615784627.7416563,67.28,33.3
1615784748.481521,68.36,32.5
1615784808.821619,68.72,32.1
1615784869.151636,69.25999999999999,31.8
1615784989.9515936,69.62,31.5
1615785050.3217034,69.8,31.3
1615785110.6516078,70.16,31.2
1615785231.3916647,70.52,31.0
1615785291.761971,70.52,30.9
1615785352.131684,70.52,30.9
1615785412.5015783,70.7,30.9
1615785472.8415449,70.88,30.8
1615785533.161664,71.06,30.7
1615785593.5323539,71.42,30.5
1615785653.8716898,71.42,30.4
1615785774.5116293,71.6,30.3
1615785834.8316538,71.78,30.1
1615785895.151617,71.96,30.0
1615785955.4715688,72.14,30.0
1615786076.1439207,72.14,29.9
1615786136.5014684,72.14,29.9
1615786257.2215314,72.5,29.8
1615786317.5916572,72.5,29.8
1615786377.9117076,72.68,29.6
1615786438.2714777,72.5,29.7
1615786498.6417499,72.68,29.7
1615786619.321637,73.04,29.5
1615786679.661624,73.22,29.4
1615786740.0316865,73.22,29.4
1615786800.3719206,72.86,29.6
1615786860.7415357,72.5,29.8
1615786921.0617108,72.14,30.2
1615786981.4116175,71.6,30.6
1615787041.7816896,71.24000000000001,30.9
1615787102.151516,70.88,31.2
1615787162.4717422,70.88,31.2
1615787222.8315847,70.88,31.1
1615787283.1616719,71.24000000000001,31.0
1615787343.5215933,71.6,30.6
1615787584.852454,72.5,29.9
1615787705.5517886,71.78,30.5
1615787765.8917058,71.42,30.9
1615787826.2615876,71.06,31.2
1615787886.6317286,70.7,31.4
1615787946.951926,70.52,31.5
1615788007.3217478,70.34,31.5
1615788067.6616595,70.34,31.7
1615788128.0019014,70.52,31.5
1615788188.3516514,70.88,31.3
1615788248.6715364,71.24000000000001,31.0
1615788308.9916296,71.6,30.6
1615788369.311631,72.14,30.3
1615788429.6319265,72.5,30.0
1615788489.9516988,72.32,30.0
1615788550.271561,71.96,30.2
1615788610.5918396,71.78,30.5
1615788670.9616237,71.42,30.8
1615788791.6616333,70.7,31.3
1615788852.011696,70.52,31.6
1615788912.3819902,70.34,31.7
1615788972.7517743,70.16,31.8
1615789033.1220315,69.98,31.8
1615789093.4916432,69.98,32.1
1615789153.8616621,70.16,31.7
1615789274.5316956,70.88,31.2
1615789334.861671,71.6,30.7
1615789455.5515664,72.32,30.0
1615789515.911885,72.32,30.0
1615789576.2817502,71.96,30.1
1615789697.001826,71.24000000000001,30.9
1615789817.6318603,70.7,31.5
1615789938.341677,70.34,31.8
1615789998.661543,70.16,31.9
1615790059.032017,69.98,32.0
1615790119.361466,69.8,32.0
1615790179.7316544,69.8,32.1
1615790240.1015866,69.8,32.1
1615790300.4719388,69.8,32.0
1615790360.8417013,70.16,31.7
1615790421.161605,70.7,31.3
1615790481.5321965,71.06,31.0
1615790541.8716598,71.6,30.5
1615790602.1916506,72.14,30.3
1615790662.5119495,72.14,30.0
1615790722.8317478,71.96,30.1
1615790783.1519885,71.6,30.4
1615790843.511662,71.42,30.7
1615790903.841718,71.06,31.1
1615790964.1616664,70.7,31.3
1615791024.5316386,70.52,31.4
1615791145.2117474,69.98,31.8
1615791205.5816133,69.8,31.6
1615791266.01229,69.8,31.9
1615791326.3816266,69.8,31.9
1615791386.7117043,69.98,31.7
1615791447.0816028,70.52,31.3
1615791507.4116616,70.88,31.0
1615791567.731616,71.42,30.6
1615791628.1015747,71.78,30.2
1615791688.47155,72.14,29.9
1615791748.84218,72.14,29.9
1615791809.1620224,71.78,30.1
1615791869.501944,71.6,30.4
1615791990.2321553,70.88,31.4
1615792050.6016214,70.7,31.3
1615792110.971769,70.34,31.3
1615792171.3415954,70.16,31.7
1615792231.6617708,69.98,31.8
1615792292.0217483,69.8,31.9
1615792412.6617174,69.62,31.7
1615792533.361745,69.98,31.5
1615792593.7317038,70.52,31.1
1615792654.061603,71.06,30.7
1615792714.411547,71.6,30.2
1615792774.7816327,72.14,29.9
1615792835.1515574,71.96,29.7
1615792895.4818828,71.78,29.9
1615792955.8316438,71.42,30.3
1615793076.625431,70.88,30.9
1615793197.3116877,70.34,31.3
1615793257.6616404,70.16,31.5
1615793318.0316021,69.98,31.5
1615793378.3516018,69.8,31.7
1615793438.7216625,69.8,31.6
1615793559.492105,69.8,31.7
1615793680.16159,70.52,31.0
1615793740.531748,71.24000000000001,30.6
1615793861.195462,72.32,29.7
1615793981.881861,72.14,29.7
1615794102.5617073,71.24000000000001,30.4
1615794162.9115853,70.88,30.8
1615794223.2814746,70.7,31.0
1615794283.6120515,70.52,31.1
1615794343.9318001,70.16,31.3
1615794404.271702,69.98,31.5
1615794464.5917957,69.8,31.6
1615794524.911577,69.8,31.6
1615794585.2815378,69.62,31.7
1615794705.9716518,69.8,31.5
1615794766.3416977,70.16,31.2
1615794826.6615229,70.52,30.9
1615794886.9915397,71.06,30.6
1615794947.3119395,71.6,30.2
1615795007.6717908,71.96,29.9
1615795067.9916384,71.78,29.9
1615795128.3616104,71.6,30.1
1615795249.1015894,71.06,30.7
1615795309.4716325,70.7,30.9
1615795369.8416448,70.52,31.1
1615795430.161743,70.16,31.1
1615795490.5317035,69.98,31.4
1615795550.9015384,69.8,31.4
1615795611.231531,69.8,31.5
1615795671.5517302,69.62,31.7
1615795731.9119961,69.62,31.7
1615795792.2820764,69.62,31.5
1615795852.651562,69.98,31.2
1615795913.001881,70.7,30.7
1615795973.321796,71.24000000000001,30.4
1615796033.6617703,71.78,30.0
1615796214.6438038,71.6,29.8
1615796335.3417125,71.06,30.5
1615796395.661639,70.7,30.8
1615796516.381623,70.34,31.1
1615796576.7516372,69.98,31.2
1615796637.1217825,69.8,30.7
1615796697.4415483,69.62,31.3
1615796757.7917244,69.62,31.4
1615796818.108197,69.44,31.5
1615796878.4216168,69.62,31.6
1615796938.7516184,69.98,31.3
1615796999.0717814,70.34,31.0
1615797059.3916368,71.06,30.6
1615797119.7115896,71.78,30.0
1615797180.031699,72.14,29.8
1615797240.3515887,72.32,29.4
1615797300.6716344,71.96,29.6
1615797360.991675,71.6,29.9
1615797421.341789,71.42,30.3
1615797481.6617563,71.06,30.7
1615797542.0017374,70.7,31.0
1615797602.371708,70.52,31.2
1615797662.7416677,70.16,31.2
1615797723.1116073,69.98,31.3
1615797783.4815412,69.98,31.6
1615797843.8515656,69.8,31.6
1615797904.1917348,69.62,31.5
1615797964.5416577,69.44,31.7
1615798024.9115741,69.62,32.0
1615798085.2416236,69.62,31.7
1615798145.5616376,70.16,31.4
1615798205.9115355,70.7,30.9
1615798266.281609,71.24000000000001,30.4
1615798326.6516843,71.96,30.0
1615798387.0216928,72.32,29.6
1615798507.8019333,71.96,29.7
1615798568.1218204,71.6,29.9
1615798749.161657,70.52,30.9
1615798809.5315626,70.34,31.1
1615798869.8516612,70.16,31.2
1615798930.2218468,69.8,31.3
1615798990.5916522,69.62,31.5
1615799050.9116719,69.62,31.7
1615799111.2719932,69.44,31.4
1615799171.6215806,69.44,31.5
1615799231.9516013,69.8,31.3
1615799292.2717135,70.34,30.9
1615799412.9116437,71.78,29.9
1615799473.2317061,72.14,29.7
1615799533.5516016,72.14,29.4
1615799593.911741,71.78,29.5
1615799654.2819226,71.42,29.8
1615799714.601803,71.06,30.2
1615799774.9515889,70.7,30.4
1615799835.3116336,70.34,30.7
1615799895.6318164,70.16,30.9
1615799955.9516613,69.8,31.0
1615800016.2716935,69.8,31.1
1615800076.5916522,69.62,31.2
1615800136.9117374,69.44,31.1
1615800197.231596,69.8,31.0
1615800257.6015306,70.34,30.7
1615800317.9317408,71.06,30.2
1615800378.3016381,71.78,29.6
1615800438.661714,71.96,29.4
1615800559.283685,71.78,29.4
1615800619.6517396,71.42,29.7
1615800679.9818344,70.88,30.1
1615800740.3022134,70.7,30.3
1615800800.6616218,70.34,30.5
1615800921.3416197,69.98,31.1
1615800981.6617143,69.8,31.2
1615801042.031604,69.62,31.3
1615801102.3616621,69.62,31.1
1615801223.1018844,70.16,30.7
1615801283.4641457,70.7,30.3
1615801343.841738,71.42,29.8
1615801404.1615598,71.78,29.5
1615801464.501509,71.96,29.0
1615801524.87197,71.6,29.2
1615801585.2420518,71.24000000000001,29.6
1615801645.6117435,70.88,29.9
1615801705.9816306,70.52,30.2
1615801766.331593,70.34,30.4
1615801826.6540132,69.98,30.6
1615801887.0216308,69.8,30.7
1615801947.381782,69.62,30.9
1615802007.7116256,69.44,31.0
1615802068.0319285,69.44,30.9
1615802128.3518064,69.62,30.8
1615802188.6716812,69.98,30.6
1615802248.9918249,70.52,30.3
1615802309.3115494,71.06,29.9
1615802369.6318076,71.42,29.5
1615802429.951676,71.6,29.3
1615802490.3216407,71.42,29.3
1615802610.982135,70.7,30.0
1615802731.6616957,70.16,30.3
1615802792.0215654,69.98,30.6
1615802912.7617505,69.62,30.9
1615802973.0818949,69.44,31.0
1615803033.4116478,69.44,30.8
1615803093.7816813,69.62,30.6
1615803154.1318772,69.8,30.5
1615803214.501618,69.98,30.1
1615803274.871593,69.98,30.2
1615803335.2416692,69.8,30.5
1615803395.6116831,69.62,30.6
1615803455.9617865,69.44,30.7
1615803637.1023989,69.08,31.1
1615803697.4417787,69.08,31.1
1615803757.8116279,68.9,31.0
1615803818.1525128,68.72,31.1
1615803938.8315806,68.54,31.2
1615803999.161763,68.54,31.2
1615804059.5316575,68.36,31.4
1615804180.233915,68.36,31.4
1615804240.5916767,68.18,31.2
1615804300.9116158,68.18,31.5
1615804361.2319372,68.18,31.4
1615804421.5518513,68.18,31.5
1615804481.8717706,68.18,31.6
1615804542.191707,68.0,31.6
1615804602.5116477,68.0,31.6
1615804662.831751,68.0,31.6
1615804783.4916983,67.82,31.5
1615804904.2020767,67.82,31.6
1615804964.541735,67.64,31.4
1615805024.9114861,67.64,31.4
1615805085.281651,67.64,31.4
1615805145.652157,67.64,31.5
1615805205.974245,67.64,31.6
1615805266.3517742,67.64,31.5
1615805326.7217042,67.64,31.6
1615805387.0915897,67.64,31.6
1615805447.411586,67.64,31.7
1615805507.7415934,67.46,31.7
1615805568.1105669,67.46,31.6
1615805628.4816263,67.46,31.7
1615805688.8320417,67.46,31.7
1615805749.161676,67.46,31.2
1615805809.5116482,67.28,31.3
1615805869.881606,67.46,31.4
1615805930.2517147,67.28,31.4
1615805990.6222365,67.28,31.5
1615806050.9918637,67.28,31.5
1615806111.3616471,67.1,31.5
1615806171.7116647,67.1,31.5
1615806232.0316293,67.1,31.6
1615806352.7616868,67.1,31.6
1615806413.1318548,67.1,31.3
1615806473.471555,66.92,31.3
1615806533.7917216,66.92,31.2
1615806594.1117547,66.92,31.1
1615806654.43194,66.74000000000001,31.1
1615806714.7519352,66.74000000000001,31.2
1615806775.0717146,66.92,31.8
1615806835.39161,66.92,31.6
1615806895.7416837,67.28,31.4
1615806956.0917318,67.82,31.0
1615807016.4711888,68.54,30.5
1615807076.8418236,69.08,30.1
1615807137.1614625,69.44,29.9
1615807197.5318544,69.8,29.7
1615807257.8816605,69.98,29.5
1615807318.2516823,70.34,29.3
1615807378.621692,70.7,29.1
1615807438.991622,71.06,28.9
1615807499.3317087,71.24000000000001,28.8
1615807559.651676,71.24000000000001,28.8
1615807680.3817592,71.42,28.6
1615807740.7516987,71.78,28.4
1615807801.1216338,72.14,28.1
1615807861.4915724,72.32,28.0
1615807982.1616514,72.14,28.2
1615808042.4816253,72.14,28.2
1615808163.1919186,72.32,28.2
1615808223.5320048,72.5,28.0
1615808283.9014971,72.5,28.0
1615808344.2715774,72.68,28.0
1615808404.6416426,72.68,28.0
1615808464.961782,72.86,27.9
1615808585.6616092,72.68,27.9
1615808645.981489,72.32,27.8
1615808706.3516595,71.78,28.2
1615808766.6716704,71.42,28.8
1615808826.9916482,70.88,29.0
1615808887.3116872,70.52,29.5
1615808947.6319995,70.16,29.8
1615809007.9517856,69.98,29.9
1615809068.2721052,70.16,30.0
1615809128.5915828,70.7,29.8
1615809188.9117172,71.24000000000001,29.5
1615809249.2317426,71.78,29.0
1615809309.5516996,72.14,28.6
1615809369.9117064,72.14,28.7
1615809430.2815397,72.32,28.7
1615809490.6020267,72.5,28.4
1615809550.9718366,72.86,28.4
1615809611.3115828,73.22,28.2
1615809671.6616473,73.4,28.1
1615809732.0217683,73.4,27.9
1615809792.3715677,73.22,28.0
1615809852.74153,73.4,28.1
1615809913.0716121,73.58,27.8
1615810094.16166,73.75999999999999,27.9
1615810154.5117142,73.58,27.6
1615810214.8816388,73.22,27.6
1615810396.1117775,71.78,28.8
1615810456.4818861,71.42,29.2
1615810516.851761,71.24000000000001,29.4
1615810577.181894,71.06,29.5
1615810637.5517483,71.42,29.4
1615810697.8916736,71.78,29.1
1615810758.2318852,72.32,28.9
1615810818.591529,72.68,28.4
1615810878.9116943,72.86,28.2
1615810939.2316165,72.68,28.0
1615810999.5514927,72.32,28.0
1615811059.871822,71.96,28.5
1615811120.1915984,71.6,28.8
1615811180.5118933,71.42,29.2
1615811240.8320804,71.06,29.4
1615811301.1518736,71.06,29.6
1615811361.4717104,71.24000000000001,29.5
1615811421.791647,71.6,29.1
1615811482.111669,72.14,28.7
1615811542.4317398,72.68,28.2
1615811602.751613,72.86,27.9
1615811663.121588,73.04,27.3
1615811783.8416176,72.5,27.9
1615811844.1620698,72.14,28.2
1615811904.5115702,71.78,28.6
1615811964.881627,71.6,28.9
1615812025.2516348,71.24000000000001,29.1
1615812085.5716715,70.88,29.3
1615812145.911666,70.7,29.6
1615812206.281587,70.7,29.3
1615812266.6516616,70.52,29.4
1615812326.9917722,70.88,29.2
1615812387.3415346,71.42,28.8
1615812447.661736,72.14,28.5
1615812568.3617616,73.22,27.8
1615812628.731452,73.22,27.3
1615812689.0917602,73.04,27.3
1615812749.4117153,72.68,27.8
1615812870.1317296,71.96,28.4
1615812990.8719237,71.42,28.8
1615813051.19225,71.06,29.2
1615813171.9015436,70.7,29.5
1615813232.2420309,70.52,29.5
1615813352.9815621,70.7,29.3
1615813413.3517156,71.06,29.0
1615813473.671764,71.6,28.6
1615813534.0417447,72.32,28.3
1615813594.4116154,72.86,27.8
1615813654.7815335,73.04,27.6
1615813715.121653,72.86,27.4
1615813775.441577,72.5,27.8
1615813835.7917407,72.32,28.1
1615813956.431646,71.6,28.6
1615814016.8016067,71.24000000000001,28.8
1615814077.161634,71.06,29.1
1615814137.48188,70.88,29.2
1615814258.1618183,70.52,29.4
1615814318.501573,70.34,29.5
1615814439.2415757,70.16,29.6
1615814499.5920136,69.98,29.6
1615814559.9118328,69.98,29.5
1615814620.2716928,69.8,29.6
1615814680.6416996,69.8,29.6
1615814741.0116897,69.8,29.7
1615814801.3820076,69.62,29.7
1615814922.1016681,69.62,29.9
1615814982.4718947,69.44,29.9
1615815042.791855,69.44,29.9
1615815103.161636,69.44,29.6
1615815163.5217135,69.25999999999999,29.8
1615815223.8916693,69.25999999999999,29.6
1615815344.6316936,69.08,29.0
1615815404.9916575,69.08,29.0
1615815465.31166,68.9,29.3
1615815525.6616044,68.72,29.5
1615815586.0316691,68.72,29.8
1615815646.4016848,68.72,30.1
1615815706.761727,69.08,29.8
1615815827.411461,69.8,29.4
1615815887.7815158,70.52,29.0
1615815948.1018221,70.88,28.6
1615816008.4715803,71.06,28.3
1615816068.8416607,71.06,28.3
1615816129.1616907,70.7,28.5
1615816189.5318189,70.52,28.8
1615816249.8715897,70.16,29.0
1615816310.2415774,69.98,29.2
1615816370.611643,69.8,29.4
1615816430.9620104,69.62,29.5
1615816491.331696,69.44,29.7
1615816551.7016263,69.25999999999999,29.7
1615816612.0716174,69.25999999999999,29.8
1615816672.3917472,69.25999999999999,29.7
1615816853.5020247,70.34,29.0
1615816974.1616328,71.42,28.2
1615817034.531739,71.6,27.9
1615817094.8917108,71.24000000000001,28.2
1615817155.2616355,70.88,28.5
1615817215.6316047,70.7,28.6
1615817276.0016778,70.34,29.0
1615817336.3716152,70.16,29.1
1615817457.0717528,69.62,29.4
1615817517.3918524,69.44,29.5
1615817577.7617378,69.25999999999999,29.6
1615817638.132132,69.25999999999999,29.5
1615817698.4516451,69.25999999999999,29.5
1615817819.161677,69.98,29.0
1615817879.5316434,70.7,28.6
1615817939.9015505,71.42,28.2
1615818000.221667,71.6,27.9
1615818060.591596,71.6,27.8
1615818120.9115577,71.42,27.9
1615818181.2417471,71.06,28.2
1615818241.6116195,70.7,28.4
1615818301.9820569,70.52,28.7
1615818362.331916,70.16,28.9
1615818422.6617954,69.98,29.1
1615818483.0114875,69.8,29.0
1615818543.3816576,69.62,29.3
1615818664.1219969,69.25999999999999,29.5
1615818724.4916952,69.08,29.5
1615818784.8615775,69.08,29.4
1615820782.4546273,61.16,39.5
1615820842.8266923,61.16,39.6
1615820963.524616,61.16,39.6
1615821023.8545172,61.34,39.5
1615821144.5747304,61.34,39.3
1615821204.9446492,61.34,39.3
1615821265.26458,61.34,39.3
1615821325.6049204,61.34,39.3
1615821446.2845623,61.34,39.3
1615821506.6545339,61.34,39.3
1615821567.0245428,61.34,39.4
1615821627.3546615,61.34,39.3
1615821687.7246642,61.16,39.4
1615821748.054518,61.16,39.4
1615821808.4045448,61.16,39.5
1615821868.7246914,61.16,39.5
1615821989.4144902,60.980000000000004,39.6
1615822049.7849884,60.980000000000004,39.6
1615822110.154487,60.980000000000004,39.7
1615822170.5244935,60.980000000000004,39.7
1615822230.8446646,60.980000000000004,39.7
1615822351.5847166,60.8,39.8
1615822411.924626,60.8,39.8
1615822472.2945514,60.8,39.8
1615822532.6445124,60.8,39.9
1615822592.964549,60.62,40.0
1615822653.284795,60.62,40.0
1615822713.6044037,60.62,40.0
1615822773.9748335,60.440000000000005,40.0
1615822834.3046706,60.440000000000005,40.0
1615822894.654769,60.440000000000005,40.0
1615822955.0245173,60.440000000000005,40.1
1615823015.3545809,60.440000000000005,40.1
1615823075.6745727,60.26,40.2
1615823196.354764,60.26,40.2
1615823256.694634,60.26,40.2
1615823317.064601,60.08,40.3
1615823377.434598,60.08,40.2
1615823437.8052278,60.08,40.3
1615823498.1747453,60.08,40.3
1615823558.5044858,60.08,40.4
1615823618.8546429,59.9,40.3
1615823679.2145388,59.9,40.4
1615823739.5544648,59.9,40.3
1615823799.9246106,59.9,40.4
1615823860.2946398,59.9,40.6
1615823920.6446989,59.72,40.7
1615823980.9646547,59.72,40.8
1615824041.2846181,59.72,40.9
1615824101.6045303,59.72,40.9
1615824161.9246423,59.9,40.9
1615824222.2446303,59.9,40.8
1615824282.604578,59.9,40.6
1615824342.9744225,59.9,40.6
1615824403.2950592,60.08,40.5
1615824463.6545217,60.08,40.3
1615824524.024697,60.08,40.2
1615824584.3546708,60.08,40.1
1615824644.7045984,60.26,40.1
1615824705.0645456,60.26,40.0
1615824765.4345882,60.26,39.8
1615824825.7544773,60.26,39.8
1615824886.0845413,60.26,39.8
1615824946.454627,60.440000000000005,39.8
1615825006.8045945,60.440000000000005,39.7
1615825067.1746778,60.440000000000005,39.7
1615825127.5446951,60.440000000000005,39.8
1615825187.914568,60.440000000000005,39.8
1615825248.284606,60.440000000000005,39.8
1615825308.6046329,60.440000000000005,39.8
1615825368.9745684,60.440000000000005,39.7
1615825429.344615,60.440000000000005,39.7
1615825489.71509,60.62,39.6
1615825550.054574,60.62,39.5
1615825610.374533,60.62,39.5
1615825731.1046224,60.62,39.4
1615825791.4745185,60.62,39.4
1615825851.8444698,60.62,39.4
1615825912.2145367,60.62,39.4
1615825972.564631,60.62,39.4
1615826032.8846776,60.62,39.4
1615826093.2045403,60.62,39.5
1615826153.52494,60.62,39.5
1615826213.8446536,60.62,39.5
1615826274.1845117,60.62,39.6
1615826394.9248326,60.62,39.5
1615826455.2945883,60.62,39.5
1615826515.6646695,60.62,39.5
1615826576.0344303,60.62,39.4
1615826636.3546715,60.8,39.3
1615826696.704577,60.8,39.3
1615826757.0746353,60.8,39.3
1615826817.4044712,60.8,39.3
1615826938.0848522,60.8,39.3
1615826998.4047582,60.8,39.3
1615827058.7245967,60.8,39.4
1615827119.044663,60.8,39.4
1615827179.364616,60.8,39.4
1615827239.6846182,60.62,39.5
1615827300.0046017,60.62,39.5
1615827360.3544338,60.8,39.5
1615827420.7245607,60.62,39.6
1615827481.0551355,60.62,39.5
1615827541.4246745,60.62,39.5
1615827601.7848306,60.62,39.5
1615827662.124594,60.62,39.5
1615827722.494703,60.8,39.3
1615827843.2349088,60.8,39.3
1615827903.5745053,60.8,39.3
1615827963.944493,60.8,39.3
1615828024.3145928,60.8,39.3
1615828084.6545968,60.8,39.3
1615828145.0246398,60.8,39.3
1615828205.3445525,60.8,39.3
1615828265.704495,60.8,39.3
1615828326.0746837,60.62,39.3
1615828386.4080136,60.62,39.4
1615828446.7248814,60.62,39.5
1615828567.3546581,60.62,39.5
1615828627.6845298,60.62,39.5
1615828688.050315,60.62,39.4
1615828748.4046242,60.62,39.3
1615828808.7745173,60.8,39.2
1615828869.104485,60.8,39.2
1615828929.4247243,60.8,39.2
1615828989.7944665,60.8,39.2
1615829050.1645498,60.8,39.2
1615829110.5348358,60.8,39.2
1615829170.8547986,60.8,39.2
1615829231.194447,60.8,39.2
1615829291.5347047,60.8,39.2
1615829351.8547614,60.8,39.2
1615829412.1946716,60.8,39.3
1615829472.5645707,60.8,39.4
1615829532.9346476,60.8,39.4
1615829593.3046849,60.62,39.4
1615829653.6746223,60.62,39.5
1615829714.0445466,60.62,39.5
1615829774.3846717,60.62,39.4
1615829834.7345555,60.62,39.4
1615829955.4345047,60.62,39.2
1615830015.754708,60.8,39.3
1615830076.10492,60.8,39.2
1615830136.4744008,60.8,39.3
1615830196.844468,60.8,39.3
1615830257.2145479,60.8,39.3
1615830317.5845392,60.8,39.3
1615830377.9546347,60.8,39.3
1615830438.2744455,60.8,39.4
1615830498.604578,60.8,39.3
